Account,Organization,Program,Transaction Date,Type,Document,Description,Commit Type,Fund,Column1,Column2,Activity Date,Field,Amount,Increase/Decrease,FY,Account Category,Account Desc
925120,31241,101,7/19/2022 10:21,E090,ENCR2201,ENCUMBRANCE ROLL,U,125100,,,7/1/2022 23:59,ENC,7.38,+,2023,Travel,In-State Transport - Ground
925120,31280,101,3/30/2022 16:44,TAO,F0132140,Neumeyer 010001166042 Neumeyer AOM,U,125200,,,7/1/2022 0:00,ENC,50,+,2023,Travel,In-State Transport - Ground
925120,31211,103,10/30/2022 16:44,TAL,F0139499,Pious 010054823224 9/26/22 RT milea,U,214282,,,10/29/2022 23:59,ENC,-195,-,2023,Travel,In-State Transport - Ground
925120,31211,103,10/28/2022 19:41,T08,F0139491,T4823224 Pious,U,214282,,,10/28/2022 19:01,YTD,192.89,+,2023,Travel,In-State Transport - Ground
925120,31211,103,10/24/2022 16:44,TAO,F0139309,Pious 010001328170 9/26/22 RT milea,U,214282,,,10/21/2022 23:59,ENC,195,+,2023,Travel,In-State Transport - Ground
925120,31291,142,10/30/2022 16:44,TAA,F0139497,May 010054893583 Monthly Travel for,U,142213,,,10/29/2022 23:59,ENC,-19.14,-,2023,Travel,In-State Transport - Ground
925120,31291,142,10/5/2022 16:44,TAO,F0138750,May 010001312202 Monthly travel for,U,142213,,,10/4/2022 23:59,ENC,40,+,2023,Travel,In-State Transport - Ground
925120,31200,152,9/22/2022 16:44,TAO,F0138385,Burrus 010001300494 SBAA Annual Mee,U,152450,,,9/21/2022 23:59,ENC,500,+,2023,Travel,In-State Transport - Ground
925120,31200,152,8/12/2022 16:44,TAL,F0137122,Burrus 010053334810 Reimbursement f,U,152450,,,8/11/2022 23:59,ENC,-37.44,-,2023,Travel,In-State Transport - Ground
925120,31200,152,8/12/2022 6:29,T08,F0137076,T3334810 Burrus,U,152450,,,8/10/2022 19:01,YTD,20.58,+,2023,Travel,In-State Transport - Ground
925120,31200,152,8/12/2022 6:29,T08,F0137076,T3334810 Burrus,U,152450,,,8/10/2022 19:01,YTD,20.69,+,2023,Travel,In-State Transport - Ground
925120,31200,152,8/6/2022 16:44,TAO,F0136936,Burrus 010001261344 Visit with Dono,U,152450,,,8/5/2022 23:59,ENC,37.44,+,2023,Travel,In-State Transport - Ground
925130,31250,101,11/14/2022 16:44,TAO,F0139948,Jones 010001347714 NCSITE Conferenc,U,125300,,,11/14/2022 16:41,ENC,150,+,2023,Travel,In-State Transport - Other
925130,31211,103,10/13/2022 16:44,TAO,F0138990,Forrester 010001320581 RT Mileage U,U,214282,,,10/12/2022 23:59,ENC,195,+,2023,Travel,In-State Transport - Other
925140,31280,101,11/17/2022 10:44,TAL,F0139821,Neumeyer 010001166042 Neumeyer AOM,U,125200,,,11/8/2022 23:59,ENC,-1200,-,2023,Travel,In-State Lodging       
925140,31250,101,11/14/2022 16:44,TAO,F0139948,Jones 010001347714 NCSITE Conferenc,U,125300,,,11/14/2022 16:41,ENC,170,+,2023,Travel,In-State Lodging       
925140,31260,101,11/14/2022 16:44,TAO,F0139948,Cummings 010001348184 NC-PaCE Cyber,U,125400,,,11/14/2022 16:41,ENC,400,+,2023,Travel,In-State Lodging       
925140,31230,101,11/11/2022 19:50,T08,F0139914,T5142089 Smith,U,141068,,,11/11/2022 19:02,YTD,21.2,+,2023,Travel,In-State Lodging       
925140,31230,101,11/11/2022 19:50,T08,F0139914,T5142089 Smith,U,141068,,,11/11/2022 19:02,YTD,139,+,2023,Travel,In-State Lodging       
925140,31200,101,11/11/2022 16:47,TAA,F0139903,Culley 010054905431 Recruitment Tra,U,125620,,,11/11/2022 16:46,ENC,-249,-,2023,Travel,In-State Lodging       
925140,31260,101,11/11/2022 16:47,TAA,F0139903,Cummings 010054250253 Triangle Info,U,11F016,,,11/11/2022 16:46,ENC,-576,-,2023,Travel,In-State Lodging       
925140,31260,101,11/10/2022 20:03,T08,F0139885,T5097628 Vanajakumari,U,125400,,,11/10/2022 19:01,YTD,24.91,+,2023,Travel,In-State Lodging       
925140,31260,101,11/10/2022 20:03,T08,F0139885,T5097628 Vanajakumari,U,125400,,,11/10/2022 19:01,YTD,188,+,2023,Travel,In-State Lodging       
925140,31260,101,11/10/2022 20:02,T08,F0139885,T4250253 Cummings,U,11F016,,,11/10/2022 19:01,YTD,40.1,+,2023,Travel,In-State Lodging       
925140,31260,101,11/10/2022 20:02,T08,F0139885,T4250253 Cummings,U,11F016,,,11/10/2022 19:01,YTD,302.64,+,2023,Travel,In-State Lodging       
925140,31200,101,11/10/2022 20:02,T08,F0139885,"T4765176 Munger Hilton Garden Inn,",U,637020,,,11/10/2022 19:01,YTD,10.92,+,2023,Travel,In-State Lodging       
925140,31250,101,11/10/2022 20:02,T08,F0139885,"T4765176 Munger Hilton Garden Inn,",U,125300,,,11/10/2022 19:01,YTD,155.99,+,2023,Travel,In-State Lodging       
925140,31200,101,11/10/2022 20:02,T08,F0139885,"T4765176 Munger Hilton Garden Inn,",U,637020,,,11/10/2022 19:01,YTD,9.36,+,2023,Travel,In-State Lodging       
925140,31230,101,11/10/2022 20:02,T09,F0139884,T4905431 Culley DOUBLETREE GREENSBO,U,141072,,,11/10/2022 19:01,YTD,119,+,2023,Travel,In-State Lodging       
925140,31230,101,11/10/2022 20:02,T09,F0139884,T4905431 Culley HILTON GARDEN INN,U,141072,,,11/10/2022 19:01,YTD,130,+,2023,Travel,In-State Lodging       
925140,31230,101,11/9/2022 14:53,T08,F0139706,T4783481 Hogan,U,125520,,,11/4/2022 19:02,YTD,175.01,+,2023,Travel,In-State Lodging       
925140,31230,101,11/9/2022 14:53,T08,F0139706,T4783481 Hogan,U,125520,,,11/4/2022 19:02,YTD,220,+,2023,Travel,In-State Lodging       
925140,31230,101,11/9/2022 14:53,T08,F0139706,T4893435 Dowd,U,141068,,,11/4/2022 19:02,YTD,13.22,+,2023,Travel,In-State Lodging       
925140,31230,101,11/9/2022 14:53,T08,F0139706,T4893435 Dowd,U,141068,,,11/4/2022 19:02,YTD,14.28,+,2023,Travel,In-State Lodging       
925140,31230,101,11/9/2022 14:53,T08,F0139706,T4893435 Dowd,U,141068,,,11/4/2022 19:02,YTD,112,+,2023,Travel,In-State Lodging       
925140,31230,101,11/9/2022 14:53,T08,F0139706,T4893435 Dowd,U,141068,,,11/4/2022 19:02,YTD,120.14,+,2023,Travel,In-State Lodging       
925140,31230,101,11/7/2022 19:47,T09,F0139758,T4744503 Culley BEST WESTERN HOTELS,U,141068,,,11/7/2022 19:02,YTD,75.1,+,2023,Travel,In-State Lodging       
925140,31230,101,11/7/2022 19:47,T09,F0139758,T4744503 Culley DOUBLETREE GREENSBO,U,141068,,,11/7/2022 19:02,YTD,112,+,2023,Travel,In-State Lodging       
925140,31230,101,11/6/2022 16:44,TAA,F0139712,Hogan 010054783481 UNC Asheville /,U,125520,,,11/5/2022 23:59,ENC,-300,-,2023,Travel,In-State Lodging       
925140,31230,101,11/6/2022 16:44,TAA,F0139712,Dowd 010054893435 WCU & NC A&T Recr,U,141072,,,11/5/2022 23:59,ENC,-259.64,-,2023,Travel,In-State Lodging       
925140,31230,101,10/29/2022 16:44,TAO,F0139490,Culley 010001331285 NAFSA Conferenc,U,141072,,,10/28/2022 23:59,ENC,720,+,2023,Travel,In-State Lodging       
925140,31283,101,10/26/2022 16:44,TAO,F0139340,Barnes 010001329991 Society for Mar,U,125260,,,10/24/2022 23:59,ENC,824,+,2023,Travel,In-State Lodging       
925140,31230,101,10/24/2022 16:44,TAA,F0139301,Hogan 010054509463 ECU Recruiting E,U,125520,,,10/21/2022 23:59,ENC,-150,-,2023,Travel,In-State Lodging       
925140,31260,101,10/24/2022 16:44,TAO,F0139311,Vanajakumari 010001326117 NCSU Conf,U,125400,,,10/23/2022 23:59,ENC,240,+,2023,Travel,In-State Lodging       
925140,31230,101,10/20/2022 19:50,T08,F0139231,T4509463 Hogan,U,125520,,,10/20/2022 19:01,YTD,19.37,+,2023,Travel,In-State Lodging       
925140,31230,101,10/20/2022 19:50,T08,F0139231,T4509463 Hogan,U,125520,,,10/20/2022 19:01,YTD,149,+,2023,Travel,In-State Lodging       
925140,31200,101,10/20/2022 16:44,TAO,F0139197,Kesler 010001326461 SOACE Conferenc,U,125615,,,10/19/2022 23:59,ENC,567,+,2023,Travel,In-State Lodging       
925140,31230,101,10/19/2022 6:50,TAO,F0139121,Culley 010001320634 Metrolina Recru,U,141068,,,10/17/2022 23:59,ENC,180,+,2023,Travel,In-State Lodging       
925140,31230,101,10/14/2022 16:44,TAA,F0139013,Dowd 010054428122 ECU Hotel Stay,U,141068,,,10/13/2022 23:59,ENC,-150,-,2023,Travel,In-State Lodging       
925140,31230,101,10/14/2022 6:44,T08,F0138991,T4428122 Dowd,U,141068,,,10/12/2022 19:01,YTD,19.37,+,2023,Travel,In-State Lodging       
925140,31230,101,10/14/2022 6:44,T08,F0138991,T4428122 Dowd,U,141068,,,10/12/2022 19:01,YTD,149,+,2023,Travel,In-State Lodging       
925140,31230,101,10/13/2022 16:44,TAO,F0138990,Smith 010001320656 Metrolina Recrui,U,141068,,,10/12/2022 23:59,ENC,180,+,2023,Travel,In-State Lodging       
925140,31283,101,9/27/2022 9:14,TAO,F0138482,Waites 010001300808 Society for Mar,U,125260,,,9/26/2022 23:59,ENC,618.9,+,2023,Travel,In-State Lodging       
925140,31230,101,9/23/2022 16:44,TAO,F0138419,Dowd 010001302058 WCU and NC A&T Re,U,141072,,,9/22/2022 23:59,ENC,300,+,2023,Travel,In-State Lodging       
925140,31230,101,9/21/2022 16:44,TAO,F0138379,Hogan 010001297557 Metrolina Colleg,U,125520,,,9/20/2022 23:59,ENC,200,+,2023,Travel,In-State Lodging       
925140,31200,101,9/18/2022 16:44,TAO,F0138263,Culley 010001296583 Recruitment Tra,U,125620,,,9/16/2022 23:59,ENC,300,+,2023,Travel,In-State Lodging       
925140,31230,101,9/15/2022 16:44,TAO,F0138213,Hogan 010001292076 UNC Asheville Re,U,125520,,,9/13/2022 23:59,ENC,300,+,2023,Travel,In-State Lodging       
925140,31230,101,9/15/2022 16:44,TAO,F0138127,Hogan 010001291680 ECU Recruiting E,U,125520,,,9/12/2022 23:59,ENC,150,+,2023,Travel,In-State Lodging       
925140,31230,101,9/12/2022 16:44,TAO,F0138111,Dowd 010001287200 ECU/ECSU Recruitm,U,141068,,,9/12/2022 16:41,ENC,150,+,2023,Travel,In-State Lodging       
925140,31250,101,8/29/2022 9:02,TAL,F0137614,Compton 010001211485 CFA Exam,U,125300,,,8/25/2022 23:59,ENC,-6.82,-,2023,Travel,In-State Lodging       
925140,31260,101,8/18/2022 16:44,TAO,F0137319,Cummings 010001270644 Triangle Info,U,11F016,,,8/17/2022 23:59,ENC,576,+,2023,Travel,In-State Lodging       
925140,31280,101,7/25/2022 10:50,TAL,F0136498,Galbraith 010001167494 Galbraith Pr,U,125200,,,7/22/2022 23:59,ENC,-600,-,2023,Travel,In-State Lodging       
925140,31280,101,7/22/2022 21:32,TAL,F0136020,Galbraith 010001079731 NCEEC Spring,U,212516,,,7/10/2022 23:59,ENC,-300,-,2023,Travel,In-State Lodging       
925140,31280,101,7/22/2022 21:23,TAL,F0136006,Schach 010001166448 Schach NCEEC Co,U,125200,,,7/8/2022 23:59,ENC,-200,-,2023,Travel,In-State Lodging       
925140,31280,101,7/22/2022 21:23,TAL,F0136006,Magnus 010001158718 Magnus NCEEC Co,U,125200,,,7/8/2022 23:59,ENC,-68.8,-,2023,Travel,In-State Lodging       
925140,31280,101,7/22/2022 21:23,TAL,F0136006,Russell 010001159595 Russell NCEEC,U,125200,,,7/8/2022 23:59,ENC,-35.02,-,2023,Travel,In-State Lodging       
925140,31280,101,7/22/2022 21:23,TAL,F0136006,Stiles 010001157781 Stiles NCEEC Co,U,125200,,,7/8/2022 23:59,ENC,-200,-,2023,Travel,In-State Lodging       
925140,31280,101,7/22/2022 21:23,TAL,F0136006,Galbraith 010001157769 Galbraith NC,U,125200,,,7/8/2022 23:59,ENC,-42.93,-,2023,Travel,In-State Lodging       
925140,31280,101,7/19/2022 10:24,E090,ENCR2203,ENCUMBRANCE ROLL,U,212516,,,7/1/2022 23:59,ENC,300,+,2023,Travel,In-State Lodging       
925140,31250,101,7/19/2022 10:21,E090,ENCR2202,ENCUMBRANCE ROLL,U,125300,,,7/1/2022 23:59,ENC,6.82,+,2023,Travel,In-State Lodging       
925140,31280,101,7/19/2022 10:21,E090,ENCR2201,ENCUMBRANCE ROLL,U,125200,,,7/1/2022 23:59,ENC,600,+,2023,Travel,In-State Lodging       
925140,31280,101,7/19/2022 10:21,E090,ENCR2201,ENCUMBRANCE ROLL,U,125200,,,7/1/2022 23:59,ENC,35.02,+,2023,Travel,In-State Lodging       
925140,31280,101,7/19/2022 10:21,E090,ENCR2201,ENCUMBRANCE ROLL,U,125200,,,7/1/2022 23:59,ENC,200,+,2023,Travel,In-State Lodging       
925140,31280,101,7/19/2022 10:21,E090,ENCR2201,ENCUMBRANCE ROLL,U,125200,,,7/1/2022 23:59,ENC,42.93,+,2023,Travel,In-State Lodging       
925140,31280,101,7/19/2022 10:21,E090,ENCR2201,ENCUMBRANCE ROLL,U,125200,,,7/1/2022 23:59,ENC,68.8,+,2023,Travel,In-State Lodging       
925140,31280,101,7/19/2022 10:21,E090,ENCR2201,ENCUMBRANCE ROLL,U,125200,,,7/1/2022 23:59,ENC,200,+,2023,Travel,In-State Lodging       
925140,31280,101,3/30/2022 16:44,TAO,F0132140,Neumeyer 010001166042 Neumeyer AOM,U,125200,,,7/1/2022 0:00,ENC,1200,+,2023,Travel,In-State Lodging       
925140,31200,152,9/22/2022 16:44,TAO,F0138385,Burrus 010001300494 SBAA Annual Mee,U,152450,,,9/21/2022 23:59,ENC,567,+,2023,Travel,In-State Lodging       
925150,31200,101,11/17/2022 16:44,TAA,F0140025,Culley 010055112053 Ashville & Gree,U,125620,,,11/17/2022 16:42,ENC,-123.9,-,2023,Travel,In-State Meals
925150,31280,101,11/17/2022 10:44,TAL,F0139821,Neumeyer 010001166042 Neumeyer AOM,U,125200,,,11/8/2022 23:59,ENC,-220.5,-,2023,Travel,In-State Meals
925150,31230,101,11/16/2022 19:44,T08,F0140004,T5112053 Culley,U,141068,,,11/16/2022 19:02,YTD,41.3,+,2023,Travel,In-State Meals
925150,31230,101,11/16/2022 19:44,T08,F0140004,T5112053 Culley,U,141068,,,11/16/2022 19:02,YTD,41.3,+,2023,Travel,In-State Meals
925150,31230,101,11/16/2022 19:44,T08,F0140004,T5112053 Culley,U,141068,,,11/16/2022 19:02,YTD,41.3,+,2023,Travel,In-State Meals
925150,31260,101,11/14/2022 16:44,TAO,F0139948,Cummings 010001348184 NC-PaCE Cyber,U,125400,,,11/14/2022 16:41,ENC,79.5,+,2023,Travel,In-State Meals
925150,31250,101,11/14/2022 16:44,TAO,F0139948,Jones 010001347714 NCSITE Conferenc,U,125300,,,11/14/2022 16:41,ENC,11.8,+,2023,Travel,In-State Meals
925150,31230,101,11/11/2022 19:50,T08,F0139914,T5142089 Smith,U,141068,,,11/11/2022 19:02,YTD,9,+,2023,Travel,In-State Meals
925150,31230,101,11/11/2022 19:50,T08,F0139914,T5142089 Smith,U,141068,,,11/11/2022 19:02,YTD,32.3,+,2023,Travel,In-State Meals
925150,31260,101,11/11/2022 16:50,TAL,F0139905,Cummings 010054250253 Triangle Info,U,11F016,,,11/11/2022 16:48,ENC,-82.6,-,2023,Travel,In-State Meals
925150,31260,101,11/10/2022 20:03,T08,F0139885,T5097628 Vanajakumari,U,125400,,,11/10/2022 19:01,YTD,20.5,+,2023,Travel,In-State Meals
925150,31260,101,11/10/2022 20:02,T08,F0139885,T4250253 Cummings,U,11F016,,,11/10/2022 19:01,YTD,20.5,+,2023,Travel,In-State Meals
925150,31260,101,11/10/2022 20:02,T08,F0139885,T4250253 Cummings,U,11F016,,,11/10/2022 19:01,YTD,41.3,+,2023,Travel,In-State Meals
925150,31230,101,11/9/2022 15:05,T08,F0139759,T4744503 Culley,U,141068,,,11/7/2022 19:02,YTD,29.5,+,2023,Travel,In-State Meals
925150,31230,101,11/9/2022 15:05,T08,F0139759,T4744503 Culley,U,141068,,,11/7/2022 19:02,YTD,41.3,+,2023,Travel,In-State Meals
925150,31230,101,11/9/2022 15:05,T08,F0139759,T4744503 Culley,U,141068,,,11/7/2022 19:02,YTD,41.3,+,2023,Travel,In-State Meals
925150,31230,101,11/9/2022 14:53,T08,F0139706,T4783481 Hogan,U,125520,,,11/4/2022 19:02,YTD,20.8,+,2023,Travel,In-State Meals
925150,31230,101,11/9/2022 14:53,T08,F0139706,T4783481 Hogan,U,125520,,,11/4/2022 19:02,YTD,32.3,+,2023,Travel,In-State Meals
925150,31230,101,11/9/2022 14:53,T08,F0139706,T4783481 Hogan,U,125520,,,11/4/2022 19:02,YTD,41.3,+,2023,Travel,In-State Meals
925150,31230,101,11/9/2022 14:53,T08,F0139706,T4893435 Dowd,U,141068,,,11/4/2022 19:02,YTD,29.5,+,2023,Travel,In-State Meals
925150,31230,101,11/9/2022 14:53,T08,F0139706,T4893435 Dowd,U,141068,,,11/4/2022 19:02,YTD,41.3,+,2023,Travel,In-State Meals
925150,31230,101,11/9/2022 14:53,T08,F0139706,T4893435 Dowd,U,141068,,,11/4/2022 19:02,YTD,41.3,+,2023,Travel,In-State Meals
925150,31230,101,11/6/2022 16:44,TAA,F0139712,Dowd 010054893435 WCU & NC A&T Recr,U,141072,,,11/5/2022 23:59,ENC,-100.3,-,2023,Travel,In-State Meals
925150,31230,101,11/6/2022 16:44,TAA,F0139712,Hogan 010054783481 UNC Asheville /,U,125520,,,11/5/2022 23:59,ENC,-94.4,-,2023,Travel,In-State Meals
925150,31230,101,10/29/2022 16:44,TAO,F0139490,Culley 010001331285 NAFSA Conferenc,U,141072,,,10/28/2022 23:59,ENC,165.2,+,2023,Travel,In-State Meals
925150,31283,101,10/26/2022 16:44,TAO,F0139340,Barnes 010001329991 Society for Mar,U,125260,,,10/24/2022 23:59,ENC,153.4,+,2023,Travel,In-State Meals
925150,31230,101,10/24/2022 16:44,TAA,F0139301,Hogan 010054509463 ECU Recruiting E,U,125520,,,10/21/2022 23:59,ENC,-53.1,-,2023,Travel,In-State Meals
925150,31260,101,10/24/2022 16:44,TAO,F0139311,Vanajakumari 010001326117 NCSU Conf,U,125400,,,10/23/2022 23:59,ENC,20.5,+,2023,Travel,In-State Meals
925150,31230,101,10/20/2022 19:50,T08,F0139231,T4509463 Hogan,U,125520,,,10/20/2022 19:01,YTD,20.8,+,2023,Travel,In-State Meals
925150,31230,101,10/20/2022 19:50,T08,F0139231,T4509463 Hogan,U,125520,,,10/20/2022 19:01,YTD,32.3,+,2023,Travel,In-State Meals
925150,31200,101,10/20/2022 16:44,TAO,F0139197,Kesler 010001326461 SOACE Conferenc,U,125615,,,10/19/2022 23:59,ENC,165.2,+,2023,Travel,In-State Meals
925150,31230,101,10/19/2022 6:50,TAO,F0139121,Culley 010001320634 Metrolina Recru,U,141068,,,10/17/2022 23:59,ENC,53.1,+,2023,Travel,In-State Meals
925150,31230,101,10/14/2022 16:44,TAL,F0139015,Dowd 010054456691 ECU Recruiting Ev,U,141068,,,10/13/2022 23:59,ENC,-59,-,2023,Travel,In-State Meals
925150,31230,101,10/14/2022 6:44,T08,F0138991,T4456691 Dowd,U,141068,,,10/12/2022 19:01,YTD,32.3,+,2023,Travel,In-State Meals
925150,31230,101,10/14/2022 6:44,T08,F0138991,T4456691 Dowd,U,141068,,,10/12/2022 19:01,YTD,41.3,+,2023,Travel,In-State Meals
925150,31230,101,10/13/2022 16:44,TAO,F0138990,Smith 010001320656 Metrolina Recrui,U,141068,,,10/12/2022 23:59,ENC,53.1,+,2023,Travel,In-State Meals
925150,31283,101,9/27/2022 9:14,TAO,F0138482,Waites 010001300808 Society for Mar,U,125260,,,9/26/2022 23:59,ENC,154,+,2023,Travel,In-State Meals
925150,31230,101,9/23/2022 16:44,TAO,F0138419,Dowd 010001302058 WCU and NC A&T Re,U,141072,,,9/22/2022 23:59,ENC,100.3,+,2023,Travel,In-State Meals
925150,31230,101,9/21/2022 16:44,TAO,F0138379,Hogan 010001297557 Metrolina Colleg,U,125520,,,9/20/2022 23:59,ENC,82.6,+,2023,Travel,In-State Meals
925150,31200,101,9/18/2022 16:44,TAO,F0138263,Culley 010001296583 Recruitment Tra,U,125620,,,9/16/2022 23:59,ENC,123.9,+,2023,Travel,In-State Meals
925150,31230,101,9/15/2022 16:44,TAO,F0138213,Hogan 010001292076 UNC Asheville Re,U,125520,,,9/13/2022 23:59,ENC,94.4,+,2023,Travel,In-State Meals
925150,31230,101,9/15/2022 16:44,TAO,F0138127,Hogan 010001291680 ECU Recruiting E,U,125520,,,9/12/2022 23:59,ENC,53.1,+,2023,Travel,In-State Meals
925150,31230,101,9/12/2022 16:44,TAO,F0138111,Dowd 010001287200 ECU/ECSU Recruitm,U,141068,,,9/12/2022 16:41,ENC,59,+,2023,Travel,In-State Meals
925150,31260,101,8/18/2022 16:44,TAO,F0137319,Cummings 010001270644 Triangle Info,U,11F016,,,8/17/2022 23:59,ENC,82.6,+,2023,Travel,In-State Meals
925150,31280,101,7/25/2022 10:50,TAL,F0136498,Galbraith 010001167494 Galbraith Pr,U,125200,,,7/22/2022 23:59,ENC,-220.5,-,2023,Travel,In-State Meals
925150,31280,101,7/22/2022 21:32,TAL,F0136020,Galbraith 010001079731 NCEEC Spring,U,212516,,,7/10/2022 23:59,ENC,-114.9,-,2023,Travel,In-State Meals
925150,31280,101,7/22/2022 21:23,TAL,F0136006,Schach 010001166448 Schach NCEEC Co,U,125200,,,7/8/2022 23:59,ENC,-41,-,2023,Travel,In-State Meals
925150,31280,101,7/22/2022 21:23,TAL,F0136006,Stiles 010001157781 Stiles NCEEC Co,U,125200,,,7/8/2022 23:59,ENC,-41,-,2023,Travel,In-State Meals
925150,31280,101,7/19/2022 10:24,E090,ENCR2203,ENCUMBRANCE ROLL,U,212516,,,7/1/2022 23:59,ENC,114.9,+,2023,Travel,In-State Meals
925150,31250,101,7/19/2022 10:21,E090,ENCR2202,ENCUMBRANCE ROLL,U,125300,,,7/1/2022 23:59,ENC,0,+,2023,Travel,In-State Meals
925150,31280,101,7/19/2022 10:21,E090,ENCR2201,ENCUMBRANCE ROLL,U,125200,,,7/1/2022 23:59,ENC,220.5,+,2023,Travel,In-State Meals
925150,31280,101,7/19/2022 10:21,E090,ENCR2201,ENCUMBRANCE ROLL,U,125200,,,7/1/2022 23:59,ENC,0,+,2023,Travel,In-State Meals
925150,31280,101,7/19/2022 10:21,E090,ENCR2201,ENCUMBRANCE ROLL,U,125200,,,7/1/2022 23:59,ENC,41,+,2023,Travel,In-State Meals
925150,31280,101,7/19/2022 10:21,E090,ENCR2201,ENCUMBRANCE ROLL,U,125200,,,7/1/2022 23:59,ENC,0,+,2023,Travel,In-State Meals
925150,31280,101,7/19/2022 10:21,E090,ENCR2201,ENCUMBRANCE ROLL,U,125200,,,7/1/2022 23:59,ENC,41,+,2023,Travel,In-State Meals
925150,31280,101,7/19/2022 10:21,E090,ENCR2201,ENCUMBRANCE ROLL,U,125200,,,7/1/2022 23:59,ENC,0,+,2023,Travel,In-State Meals
925150,31280,101,3/30/2022 16:44,TAO,F0132140,Neumeyer 010001166042 Neumeyer AOM,U,125200,,,7/1/2022 0:00,ENC,220.5,+,2023,Travel,In-State Meals
925150,31200,152,9/22/2022 16:44,TAO,F0138385,Burrus 010001300494 SBAA Annual Mee,U,152450,,,9/21/2022 23:59,ENC,82.6,+,2023,Travel,In-State Meals
925155,31260,101,11/11/2022 16:47,TAA,F0139903,Cummings 010054250253 Triangle Info,U,11F016,,,11/11/2022 16:46,ENC,-75,-,2023,Travel,In-State Travel - Other
925155,31260,101,10/9/2022 16:44,TAL,F0138865,Clark 010054083295 Triangle InfoSec,U,11F016,,,10/8/2022 23:59,ENC,-121,-,2023,Travel,In-State Travel - Other
925155,31260,101,9/1/2022 16:44,TAO,F0137819,Clark 010001281373 Triangle InfoSec,U,11F016,,,8/31/2022 23:59,ENC,121,+,2023,Travel,In-State Travel - Other
925155,31260,101,8/18/2022 16:44,TAO,F0137319,Cummings 010001270644 Triangle Info,U,11F016,,,8/17/2022 23:59,ENC,75,+,2023,Travel,In-State Travel - Other
925155,31280,101,7/25/2022 10:50,TAL,F0136498,Galbraith 010001167494 Galbraith Pr,U,125200,,,7/22/2022 23:59,ENC,-200,-,2023,Travel,In-State Travel - Other
925155,31280,101,7/19/2022 10:21,E090,ENCR2201,ENCUMBRANCE ROLL,U,125200,,,7/1/2022 23:59,ENC,200,+,2023,Travel,In-State Travel - Other
925162,31291,142,11/10/2022 20:03,T08,F0139885,T5229461 Wilkerson,U,584990,,,11/10/2022 19:01,YTD,114.05,+,2023,Travel,C&G In-State Transport - Ground
925162,31291,142,11/10/2022 16:50,TAO,F0139870,Wilkerson 010001344607 Fall Profess,U,584990,,,11/10/2022 16:49,ENC,360,+,2023,Travel,C&G In-State Transport - Ground
